source_locus_tag	target_locus_tag	weight	association	target_organism	target_gene	source_organism	source_gene	cross_species	source_organism_name	target_organism_name	source_gene_product	target_gene_product
Ga0081607_125320	Ga0081607_107611	0.02191	positive	Ga0081607	107611	Ga0081607	125320	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_12192	Ga0081607_114272	0.02191	positive	Ga0081607	114272	Ga0081607	12192	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Small metal-binding protein	hypothetical protein
Ga0081607_114272	Ga0081607_12192	0.02191	positive	Ga0081607	12192	Ga0081607	114272	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	Small metal-binding protein
Ga0081607_122016	Ga0081607_125323	0.02186	positive	Ga0081607	125323	Ga0081607	122016	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar basal-body rod protein FlgB	hypothetical protein
Ga0081607_125323	Ga0081607_122016	0.02186	positive	Ga0081607	122016	Ga0081607	125323	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar basal-body rod protein FlgB
Ga0081629_11844	Ga0081607_10311	0.02184	positive	Ga0081607	10311	Ga0081629	11844	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	SSU ribosomal protein S20P	hypothetical protein
Ga0081607_10311	Ga0081629_11844	0.02184	positive	Ga0081629	11844	Ga0081607	10311	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	SSU ribosomal protein S20P
Ga0081607_114256	Ga0081607_112019	0.02183	positive	Ga0081607	112019	Ga0081607	114256	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	ferredoxin	hypothetical protein
Ga0081607_112019	Ga0081607_114256	0.02183	positive	Ga0081607	114256	Ga0081607	112019	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	ferredoxin
Ga0081607_104311	Ga0081607_11868	0.02182	positive	Ga0081607	11868	Ga0081607	104311	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hydroxylamine reductase precursor
Ga0081607_125530	Ga0081607_112019	0.02182	positive	Ga0081607	112019	Ga0081607	125530	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11868	Ga0081607_104311	0.02182	positive	Ga0081607	104311	Ga0081607	11868	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hydroxylamine reductase precursor	hypothetical protein
Ga0081607_112019	Ga0081607_125530	0.02182	positive	Ga0081607	125530	Ga0081607	112019	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081629_114116	Ga0081607_117613	-0.02178	negative	Ga0081607	117613	Ga0081629	114116	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	nitric oxide reductase, NorC subunit apoprotein	hypothetical protein
Ga0081607_117613	Ga0081629_114116	-0.02178	negative	Ga0081629	114116	Ga0081607	117613	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	nitric oxide reductase, NorC subunit apoprotein
Ga0081607_125530	Ga0081607_125323	0.02177	positive	Ga0081607	125323	Ga0081607	125530	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_125323	Ga0081607_125530	0.02177	positive	Ga0081607	125530	Ga0081607	125323	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081629_11162	Ga0081607_117613	-0.02176	negative	Ga0081607	117613	Ga0081629	11162	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	outer membrane protein	hypothetical protein
Ga0081607_117613	Ga0081629_11162	-0.02176	negative	Ga0081629	11162	Ga0081607	117613	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	outer membrane protein
Ga0081629_122127	Ga0081607_12325	0.02176	positive	Ga0081607	12325	Ga0081629	122127	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L35P	phospholipid-binding lipoprotein MlaA
Ga0081607_114212	Ga0081607_118610	0.02175	positive	Ga0081607	118610	Ga0081607	114212	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_118610	Ga0081607_114212	0.02175	positive	Ga0081607	114212	Ga0081607	118610	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_117653	Ga0081607_107610	0.02175	positive	Ga0081607	107610	Ga0081607	117653	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	bacterial translation initiation factor 1 (bIF-1)	hypothetical protein
Ga0081607_108457	Ga0081607_10303	0.02175	positive	Ga0081607	10303	Ga0081607	108457	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	F-type H+-transporting ATPase subunit b	hypothetical protein
Ga0081607_10303	Ga0081607_108457	0.02175	positive	Ga0081607	108457	Ga0081607	10303	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	F-type H+-transporting ATPase subunit b
Ga0081607_107610	Ga0081607_117653	0.02175	positive	Ga0081607	117653	Ga0081607	107610	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	bacterial translation initiation factor 1 (bIF-1)
Ga0081629_11135	Ga0081607_123112	-0.02173	negative	Ga0081607	123112	Ga0081629	11135	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11219	Ga0081607_107914	0.02173	positive	Ga0081607	107914	Ga0081607	11219	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	SSU ribosomal protein S15P
Ga0081607_107914	Ga0081607_11219	0.02173	positive	Ga0081607	11219	Ga0081607	107914	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	SSU ribosomal protein S15P	hypothetical protein
Ga0081607_123112	Ga0081629_11135	-0.02173	negative	Ga0081629	11135	Ga0081607	123112	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11288	Ga0081607_108470	0.02172	positive	Ga0081607	108470	Ga0081607	11288	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hemoglobin
Ga0081607_108470	Ga0081607_11288	0.02172	positive	Ga0081607	11288	Ga0081607	108470	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hemoglobin	hypothetical protein
Ga0081607_112312	Ga0081607_117613	-0.02172	negative	Ga0081607	117613	Ga0081607	112312	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Enolase, C-terminal TIM barrel domain	hypothetical protein
Ga0081607_117613	Ga0081607_112312	-0.02172	negative	Ga0081607	112312	Ga0081607	117613	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	Enolase, C-terminal TIM barrel domain
Ga0081607_107940	Ga0081607_108022	0.0217	positive	Ga0081607	108022	Ga0081607	107940	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	16S rRNA (cytosine1402-N4)-methyltransferase
Ga0081607_108022	Ga0081607_107940	0.0217	positive	Ga0081607	107940	Ga0081607	108022	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	16S rRNA (cytosine1402-N4)-methyltransferase	hypothetical protein
Ga0081607_10303	Ga0081607_117651	0.02169	positive	Ga0081607	117651	Ga0081607	10303	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	ATP-dependent Clp protease adaptor protein ClpS
Ga0081607_117651	Ga0081607_10303	0.02169	positive	Ga0081607	10303	Ga0081607	117651	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	ATP-dependent Clp protease adaptor protein ClpS	hypothetical protein
Ga0081607_107914	Ga0081607_111211	0.02168	positive	Ga0081607	111211	Ga0081607	107914	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	SSU ribosomal protein S15P	hypothetical protein
Ga0081607_111211	Ga0081607_107914	0.02168	positive	Ga0081607	107914	Ga0081607	111211	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	SSU ribosomal protein S15P
Ga0081629_122127	Ga0081607_10303	-0.02166	negative	Ga0081607	10303	Ga0081629	122127	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L35P	hypothetical protein
Ga0081607_11846	Ga0081607_120726	0.02164	positive	Ga0081607	120726	Ga0081607	11846	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	microcystin-dependent protein	hypothetical protein
Ga0081607_120726	Ga0081607_11846	0.02164	positive	Ga0081607	11846	Ga0081607	120726	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	microcystin-dependent protein
Ga0081607_108216	Ga0081607_107940	0.02163	positive	Ga0081607	107940	Ga0081607	108216	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	DNA mismatch repair protein MutL	hypothetical protein
Ga0081607_107940	Ga0081607_108216	0.02163	positive	Ga0081607	108216	Ga0081607	107940	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	DNA mismatch repair protein MutL
Ga0081607_10701	Ga0081629_12205	0.02161	positive	Ga0081629	12205	Ga0081607	10701	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_112840	Ga0081607_107610	0.02161	positive	Ga0081607	107610	Ga0081607	112840	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	SSU ribosomal protein S9P	hypothetical protein
Ga0081607_10701	Ga0081607_11368	0.02161	positive	Ga0081607	11368	Ga0081607	10701	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_107610	Ga0081607_112840	0.02161	positive	Ga0081607	112840	Ga0081607	107610	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	SSU ribosomal protein S9P
Ga0081629_12205	Ga0081607_10701	0.02161	positive	Ga0081607	10701	Ga0081629	12205	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11368	Ga0081607_10701	0.02161	positive	Ga0081607	10701	Ga0081607	11368	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_125326	Ga0081607_114311	0.0216	positive	Ga0081607	114311	Ga0081607	125326	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	RNA-binding protein Hfq
Ga0081607_114311	Ga0081607_125326	0.0216	positive	Ga0081607	125326	Ga0081607	114311	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	RNA-binding protein Hfq	hypothetical protein
Ga0081607_12161	Ga0081607_10823	0.02159	positive	Ga0081607	10823	Ga0081607	12161	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	outer membrane lipoprotein carrier protein
Ga0081607_10524	Ga0081607_113519	0.02159	positive	Ga0081607	113519	Ga0081607	10524	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_10823	Ga0081607_12161	0.02159	positive	Ga0081607	12161	Ga0081607	10823	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	outer membrane lipoprotein carrier protein	hypothetical protein
Ga0081607_113519	Ga0081607_10524	0.02159	positive	Ga0081607	10524	Ga0081607	113519	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_112115	Ga0081607_120720	0.02155	positive	Ga0081607	120720	Ga0081607	112115	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	peroxiredoxin (alkyl hydroperoxide reductase subunit C)	hypothetical protein
Ga0081607_120720	Ga0081607_112115	0.02155	positive	Ga0081607	112115	Ga0081607	120720	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	peroxiredoxin (alkyl hydroperoxide reductase subunit C)
Ga0081607_10822	Ga0081607_125326	0.02155	positive	Ga0081607	125326	Ga0081607	10822	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Recombination protein MgsA	hypothetical protein
Ga0081607_125326	Ga0081607_10822	0.02155	positive	Ga0081607	10822	Ga0081607	125326	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	Recombination protein MgsA
Ga0081629_10266	Ga0081607_111620	-0.02154	negative	Ga0081607	111620	Ga0081629	10266	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	type IV pilus assembly protein PilA	PQQ enzyme repeat-containing protein
Ga0081607_111620	Ga0081629_10266	-0.02154	negative	Ga0081629	10266	Ga0081607	111620	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	PQQ enzyme repeat-containing protein	type IV pilus assembly protein PilA
Ga0081607_125323	Ga0081607_110243	-0.02153	negative	Ga0081607	110243	Ga0081607	125323	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_110243	Ga0081607_125323	-0.02153	negative	Ga0081607	125323	Ga0081607	110243	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11521	Ga0081607_11868	0.02151	positive	Ga0081607	11868	Ga0081607	11521	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hydroxylamine reductase precursor
Ga0081607_11868	Ga0081607_11288	0.02151	positive	Ga0081607	11288	Ga0081607	11868	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hydroxylamine reductase precursor	hypothetical protein
Ga0081607_11868	Ga0081607_11521	0.02151	positive	Ga0081607	11521	Ga0081607	11868	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hydroxylamine reductase precursor	hypothetical protein
Ga0081607_11288	Ga0081607_11868	0.02151	positive	Ga0081607	11868	Ga0081607	11288	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hydroxylamine reductase precursor
Ga0081607_108422	Ga0081607_107612	0.0215	positive	Ga0081607	107612	Ga0081607	108422	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	competence protein ComEA	hypothetical protein
Ga0081607_107612	Ga0081607_108422	0.0215	positive	Ga0081607	108422	Ga0081607	107612	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	competence protein ComEA
Ga0081607_125326	Ga0081607_108422	0.02147	positive	Ga0081607	108422	Ga0081607	125326	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	competence protein ComEA
Ga0081607_108422	Ga0081607_125326	0.02147	positive	Ga0081607	125326	Ga0081607	108422	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	competence protein ComEA	hypothetical protein
Ga0081607_10651	Ga0081607_10915	0.02145	positive	Ga0081607	10915	Ga0081607	10651	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_10915	Ga0081607_10651	0.02145	positive	Ga0081607	10651	Ga0081607	10915	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_107610	Ga0081629_109314	0.02145	positive	Ga0081629	109314	Ga0081607	107610	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	prepilin-type N-terminal cleavage/methylation domain-containing protein
Ga0081629_109314	Ga0081607_107610	0.02145	positive	Ga0081607	107610	Ga0081629	109314	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	prepilin-type N-terminal cleavage/methylation domain-containing protein	hypothetical protein
Ga0081607_12369	Ga0081607_11095	0.02139	positive	Ga0081607	11095	Ga0081607	12369	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	carboxyl-terminal processing protease	hypothetical protein
Ga0081607_122013	Ga0081607_117613	0.02139	positive	Ga0081607	117613	Ga0081607	122013	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar hook protein FlgE	hypothetical protein
Ga0081607_11095	Ga0081607_12369	0.02139	positive	Ga0081607	12369	Ga0081607	11095	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	carboxyl-terminal processing protease
Ga0081607_117613	Ga0081607_122013	0.02139	positive	Ga0081607	122013	Ga0081607	117613	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar hook protein FlgE
Ga0081607_121223	Ga0081607_114272	0.02135	positive	Ga0081607	114272	Ga0081607	121223	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain	hypothetical protein
Ga0081607_114272	Ga0081607_121223	0.02135	positive	Ga0081607	121223	Ga0081607	114272	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain
Ga0081607_120732	Ga0081607_125326	0.02133	positive	Ga0081607	125326	Ga0081607	120732	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_125326	Ga0081607_120732	0.02133	positive	Ga0081607	120732	Ga0081607	125326	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081629_10266	Ga0081629_11844	0.02132	positive	Ga0081629	11844	Ga0081629	10266	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	type IV pilus assembly protein PilA	SSU ribosomal protein S20P
Ga0081629_11844	Ga0081629_10266	0.02132	positive	Ga0081629	10266	Ga0081629	11844	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	SSU ribosomal protein S20P	type IV pilus assembly protein PilA
Ga0081629_122127	Ga0081607_108667	0.02131	positive	Ga0081607	108667	Ga0081629	122127	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L35P	short chain dehydrogenase
Ga0081607_10305	Ga0081607_10303	0.0213	positive	Ga0081607	10303	Ga0081607	10305	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	6-phospho-3-hexuloisomerase	hypothetical protein
Ga0081607_10303	Ga0081607_10305	0.0213	positive	Ga0081607	10305	Ga0081607	10303	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	6-phospho-3-hexuloisomerase
Ga0081629_11162	Ga0081629_10632	0.02126	positive	Ga0081629	10632	Ga0081629	11162	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	outer membrane protein	hypothetical protein
Ga0081629_10632	Ga0081629_11162	0.02126	positive	Ga0081629	11162	Ga0081629	10632	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	outer membrane protein
