source_locus_tag	target_locus_tag	weight	association	target_organism	target_gene	source_organism	source_gene	cross_species	source_organism_name	target_organism_name	source_gene_product	target_gene_product
Ga0081629_122127	Ga0081607_125535	-0.02213	negative	Ga0081607	125535	Ga0081629	122127	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L35P	PQQ-dependent dehydrogenase, methanol/ethanol family
Ga0081629_10591	Ga0081607_108422	-0.02213	negative	Ga0081607	108422	Ga0081629	10591	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	3-hexulose-6-phosphate synthase	competence protein ComEA
Ga0081607_117613	Ga0081607_10828	-0.02213	negative	Ga0081607	10828	Ga0081607	117613	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	methylene-tetrahydromethanopterin dehydrogenase
Ga0081607_108422	Ga0081629_10591	-0.02213	negative	Ga0081629	10591	Ga0081607	108422	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	competence protein ComEA	3-hexulose-6-phosphate synthase
Ga0081607_117646	Ga0081607_11521	0.0221	positive	Ga0081607	11521	Ga0081607	117646	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Small metal-binding protein	hypothetical protein
Ga0081607_111115	Ga0081607_118613	0.0221	positive	Ga0081607	118613	Ga0081607	111115	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	transcriptional regulator, TraR/DksA family	hypothetical protein
Ga0081607_118613	Ga0081607_111115	0.0221	positive	Ga0081607	111115	Ga0081607	118613	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	transcriptional regulator, TraR/DksA family
Ga0081607_11521	Ga0081607_117646	0.0221	positive	Ga0081607	117646	Ga0081607	11521	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	Small metal-binding protein
Ga0081607_111115	Ga0081607_11357	0.02208	positive	Ga0081607	11357	Ga0081607	111115	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	transcriptional regulator, TraR/DksA family	glyceraldehyde-3-phosphate dehydrogenase (NAD+)
Ga0081607_11357	Ga0081607_111115	0.02208	positive	Ga0081607	111115	Ga0081607	11357	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	glyceraldehyde-3-phosphate dehydrogenase (NAD+)	transcriptional regulator, TraR/DksA family
Ga0081629_10632	Ga0081607_12364	0.02208	positive	Ga0081607	12364	Ga0081629	10632	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11135	Ga0081607_117653	0.02208	positive	Ga0081607	117653	Ga0081607	11135	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L21P	bacterial translation initiation factor 1 (bIF-1)
Ga0081607_12364	Ga0081629_10632	0.02208	positive	Ga0081629	10632	Ga0081607	12364	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_117653	Ga0081607_11135	0.02208	positive	Ga0081607	11135	Ga0081607	117653	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	bacterial translation initiation factor 1 (bIF-1)	LSU ribosomal protein L21P
Ga0081607_11521	Ga0081607_11869	0.02207	positive	Ga0081607	11869	Ga0081607	11521	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flavodoxin reductase family protein
Ga0081607_11869	Ga0081607_11521	0.02207	positive	Ga0081607	11521	Ga0081607	11869	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flavodoxin reductase family protein	hypothetical protein
Ga0081607_107612	Ga0081607_111115	0.02205	positive	Ga0081607	111115	Ga0081607	107612	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	transcriptional regulator, TraR/DksA family
Ga0081607_110243	Ga0081607_113621	0.02205	positive	Ga0081607	113621	Ga0081607	110243	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar hook-length control protein
Ga0081607_111115	Ga0081607_107612	0.02205	positive	Ga0081607	107612	Ga0081607	111115	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	transcriptional regulator, TraR/DksA family	hypothetical protein
Ga0081607_108041	Ga0081607_120732	0.02205	positive	Ga0081607	120732	Ga0081607	108041	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Ykud domain-containing protein	hypothetical protein
Ga0081607_113621	Ga0081607_110243	0.02205	positive	Ga0081607	110243	Ga0081607	113621	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar hook-length control protein	hypothetical protein
Ga0081607_120732	Ga0081607_108041	0.02205	positive	Ga0081607	108041	Ga0081607	120732	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	Ykud domain-containing protein
Ga0081607_110243	Ga0081607_116318	0.02204	positive	Ga0081607	116318	Ga0081607	110243	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	prepilin-type N-terminal cleavage/methylation domain-containing protein
Ga0081607_110243	Ga0081607_112115	0.02204	positive	Ga0081607	112115	Ga0081607	110243	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	peroxiredoxin (alkyl hydroperoxide reductase subunit C)
Ga0081607_112115	Ga0081607_110243	0.02204	positive	Ga0081607	110243	Ga0081607	112115	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	peroxiredoxin (alkyl hydroperoxide reductase subunit C)	hypothetical protein
Ga0081607_116318	Ga0081607_110243	0.02204	positive	Ga0081607	110243	Ga0081607	116318	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	prepilin-type N-terminal cleavage/methylation domain-containing protein	hypothetical protein
Ga0081607_12192	Ga0081607_10881	0.02203	positive	Ga0081607	10881	Ga0081607	12192	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Small metal-binding protein	pilus assembly protein Flp/PilA
Ga0081607_10881	Ga0081607_12192	0.02203	positive	Ga0081607	12192	Ga0081607	10881	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	pilus assembly protein Flp/PilA	Small metal-binding protein
Ga0081607_113615	Ga0081607_11529	0.02203	positive	Ga0081607	11529	Ga0081607	113615	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar hook-basal body complex protein FliE	protein FliT
Ga0081607_11529	Ga0081607_113615	0.02203	positive	Ga0081607	113615	Ga0081607	11529	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	protein FliT	flagellar hook-basal body complex protein FliE
Ga0081607_113613	Ga0081607_122013	0.02202	positive	Ga0081607	122013	Ga0081607	113613	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	PAS/PAC sensor signal transduction histidine kinase	flagellar hook protein FlgE
Ga0081607_122013	Ga0081607_113613	0.02202	positive	Ga0081607	113613	Ga0081607	122013	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar hook protein FlgE	PAS/PAC sensor signal transduction histidine kinase
Ga0081607_113613	Ga0081607_108666	0.02201	positive	Ga0081607	108666	Ga0081607	113613	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	PAS/PAC sensor signal transduction histidine kinase	Protein of unknown function (DUF938)
Ga0081607_108666	Ga0081607_113613	0.02201	positive	Ga0081607	113613	Ga0081607	108666	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Protein of unknown function (DUF938)	PAS/PAC sensor signal transduction histidine kinase
Ga0081607_111115	Ga0081607_113519	0.022	positive	Ga0081607	113519	Ga0081607	111115	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	transcriptional regulator, TraR/DksA family	hypothetical protein
Ga0081607_113519	Ga0081607_111115	0.022	positive	Ga0081607	111115	Ga0081607	113519	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	transcriptional regulator, TraR/DksA family
Ga0081607_107940	Ga0081607_11022	0.022	positive	Ga0081607	11022	Ga0081607	107940	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	cobalt transporter subunit CbtB
Ga0081607_11022	Ga0081607_107940	0.022	positive	Ga0081607	107940	Ga0081607	11022	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	cobalt transporter subunit CbtB	hypothetical protein
Ga0081607_123013	Ga0081607_116325	0.02199	positive	Ga0081607	116325	Ga0081607	123013	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Polyketide cyclase / dehydrase and lipid transport	chaperonin GroES
Ga0081607_116325	Ga0081607_123013	0.02199	positive	Ga0081607	123013	Ga0081607	116325	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	chaperonin GroES	Polyketide cyclase / dehydrase and lipid transport
Ga0081607_12608	Ga0081607_121223	0.02199	positive	Ga0081607	121223	Ga0081607	12608	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Na+-transporting NADH:ubiquinone oxidoreductase subunit F	response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain
Ga0081607_121223	Ga0081607_12608	0.02199	positive	Ga0081607	12608	Ga0081607	121223	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain	Na+-transporting NADH:ubiquinone oxidoreductase subunit F
Ga0081629_11451	Ga0081629_116111	0.02198	positive	Ga0081629	116111	Ga0081629	11451	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	putative DNA-binding protein	cytochrome c
Ga0081629_116111	Ga0081629_11451	0.02198	positive	Ga0081629	11451	Ga0081629	116111	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	cytochrome c	putative DNA-binding protein
Ga0081607_109110	Ga0081607_108457	0.02197	positive	Ga0081607	108457	Ga0081607	109110	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	ATP-dependent proteinase	F-type H+-transporting ATPase subunit b
Ga0081607_108457	Ga0081607_109110	0.02197	positive	Ga0081607	109110	Ga0081607	108457	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	F-type H+-transporting ATPase subunit b	ATP-dependent proteinase
Ga0081607_123012	Ga0081607_125320	0.02196	positive	Ga0081607	125320	Ga0081607	123012	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	PAS domain S-box-containing protein	hypothetical protein
Ga0081607_125320	Ga0081607_123012	0.02196	positive	Ga0081607	123012	Ga0081607	125320	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	PAS domain S-box-containing protein
Ga0081607_116318	Ga0081607_112315	0.02195	positive	Ga0081607	112315	Ga0081607	116318	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	prepilin-type N-terminal cleavage/methylation domain-containing protein	CTP synthase
Ga0081607_112315	Ga0081607_116318	0.02195	positive	Ga0081607	116318	Ga0081607	112315	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	CTP synthase	prepilin-type N-terminal cleavage/methylation domain-containing protein
Ga0081607_12049	Ga0081607_11304	0.02194	positive	Ga0081607	11304	Ga0081607	12049	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	formaldehyde activating enzyme	hypothetical protein
Ga0081607_122011	Ga0081607_113613	0.02194	positive	Ga0081607	113613	Ga0081607	122011	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar basal-body rod protein FlgG	PAS/PAC sensor signal transduction histidine kinase
Ga0081607_113613	Ga0081607_122011	0.02194	positive	Ga0081607	122011	Ga0081607	113613	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	PAS/PAC sensor signal transduction histidine kinase	flagellar basal-body rod protein FlgG
Ga0081607_11304	Ga0081607_12049	0.02194	positive	Ga0081607	12049	Ga0081607	11304	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	formaldehyde activating enzyme
Ga0081629_10478	Ga0081629_105315	0.02194	positive	Ga0081629	105315	Ga0081629	10478	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	putative sigma-54 modulation protein	hypothetical protein
Ga0081629_105315	Ga0081629_10478	0.02194	positive	Ga0081629	10478	Ga0081629	105315	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	putative sigma-54 modulation protein
Ga0081607_11288	Ga0081607_107610	0.02193	positive	Ga0081607	107610	Ga0081607	11288	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_107610	Ga0081607_11288	0.02193	positive	Ga0081607	11288	Ga0081607	107610	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_10749	Ga0081607_116932	0.02192	positive	Ga0081607	116932	Ga0081607	10749	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	predicted nucleic-acid-binding protein, contains PIN domain	ammonium transporter (TC 1.A.11)
Ga0081607_10136	Ga0081607_114256	0.02192	positive	Ga0081607	114256	Ga0081607	10136	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L25P	ferredoxin
Ga0081607_114256	Ga0081607_10136	0.02192	positive	Ga0081607	10136	Ga0081607	114256	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	ferredoxin	LSU ribosomal protein L25P
Ga0081607_115210	Ga0081607_111115	0.02191	positive	Ga0081607	111115	Ga0081607	115210	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar protein FliS	transcriptional regulator, TraR/DksA family
Ga0081629_11844	Ga0081607_12327	-0.02191	negative	Ga0081607	12327	Ga0081629	11844	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	SSU ribosomal protein S20P	putative regulatory protein, FmdB family
Ga0081607_107611	Ga0081607_125320	0.02191	positive	Ga0081607	125320	Ga0081607	107611	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_12327	Ga0081629_11844	-0.02191	negative	Ga0081629	11844	Ga0081607	12327	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	putative regulatory protein, FmdB family	SSU ribosomal protein S20P
Ga0081607_111115	Ga0081607_115210	0.02191	positive	Ga0081607	115210	Ga0081607	111115	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	transcriptional regulator, TraR/DksA family	flagellar protein FliS
Ga0081607_125320	Ga0081607_107611	0.02191	positive	Ga0081607	107611	Ga0081607	125320	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_12606	Ga0081629_11451	0.02191	positive	Ga0081629	11451	Ga0081607	12606	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	Na+-transporting NADH:ubiquinone oxidoreductase subunit D	putative DNA-binding protein
Ga0081629_11451	Ga0081607_12606	0.02191	positive	Ga0081607	12606	Ga0081629	11451	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	putative DNA-binding protein	Na+-transporting NADH:ubiquinone oxidoreductase subunit D
Ga0081607_12192	Ga0081607_114272	0.02191	positive	Ga0081607	114272	Ga0081607	12192	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Small metal-binding protein	hypothetical protein
Ga0081607_114272	Ga0081607_12192	0.02191	positive	Ga0081607	12192	Ga0081607	114272	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	Small metal-binding protein
Ga0081607_122016	Ga0081607_125323	0.02186	positive	Ga0081607	125323	Ga0081607	122016	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar basal-body rod protein FlgB	hypothetical protein
Ga0081607_125323	Ga0081607_122016	0.02186	positive	Ga0081607	122016	Ga0081607	125323	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar basal-body rod protein FlgB
Ga0081629_109314	Ga0081607_117651	0.02186	positive	Ga0081607	117651	Ga0081629	109314	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	prepilin-type N-terminal cleavage/methylation domain-containing protein	ATP-dependent Clp protease adaptor protein ClpS
Ga0081607_117651	Ga0081629_109314	0.02186	positive	Ga0081629	109314	Ga0081607	117651	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	ATP-dependent Clp protease adaptor protein ClpS	prepilin-type N-terminal cleavage/methylation domain-containing protein
Ga0081629_11844	Ga0081607_10311	0.02184	positive	Ga0081607	10311	Ga0081629	11844	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	SSU ribosomal protein S20P	hypothetical protein
Ga0081607_10311	Ga0081629_11844	0.02184	positive	Ga0081629	11844	Ga0081607	10311	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	SSU ribosomal protein S20P
Ga0081607_114256	Ga0081607_112019	0.02183	positive	Ga0081607	112019	Ga0081607	114256	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	ferredoxin	hypothetical protein
Ga0081607_12213	Ga0081607_111615	0.02183	positive	Ga0081607	111615	Ga0081607	12213	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	TonB dependent receptor	MoxR-like ATPase
Ga0081607_112019	Ga0081607_114256	0.02183	positive	Ga0081607	114256	Ga0081607	112019	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	ferredoxin
Ga0081607_111615	Ga0081607_12213	0.02183	positive	Ga0081607	12213	Ga0081607	111615	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	MoxR-like ATPase	TonB dependent receptor
Ga0081607_104311	Ga0081607_11868	0.02182	positive	Ga0081607	11868	Ga0081607	104311	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hydroxylamine reductase precursor
Ga0081607_125530	Ga0081607_112019	0.02182	positive	Ga0081607	112019	Ga0081607	125530	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11868	Ga0081607_104311	0.02182	positive	Ga0081607	104311	Ga0081607	11868	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hydroxylamine reductase precursor	hypothetical protein
Ga0081607_112019	Ga0081607_125530	0.02182	positive	Ga0081607	125530	Ga0081607	112019	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_116318	Ga0081607_116932	0.02182	positive	Ga0081607	116932	Ga0081607	116318	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	prepilin-type N-terminal cleavage/methylation domain-containing protein	ammonium transporter (TC 1.A.11)
Ga0081607_116932	Ga0081607_116318	0.02182	positive	Ga0081607	116318	Ga0081607	116932	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	ammonium transporter (TC 1.A.11)	prepilin-type N-terminal cleavage/methylation domain-containing protein
Ga0081607_12308	Ga0081607_115213	0.0218	positive	Ga0081607	115213	Ga0081607	12308	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	superoxide dismutase, Fe-Mn family	flagellin
Ga0081607_115213	Ga0081607_12308	0.0218	positive	Ga0081607	12308	Ga0081607	115213	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellin	superoxide dismutase, Fe-Mn family
